name,sku,description,stock,image_url,handle,source_url,product_type,vehicle_brand,vehicle_model,emission_standard,part_name,vehicle_type,model_variant
"CarXNeo PantherBeam SE 130 Watt Powerful Car LED Bulb | Set of 2 | 9005 | 6000K | 2 Years Warranty","PRZ-LEDBU-00029","CarXNeo PantherBeam 130 Watts Powerful Car LED Bulb | Set of 2 | 9005 | 6000K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Wattage 130W Socket Type 9005 Colour Temperature 6000K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years  CarXNeo – India's leading car accessories brand , offers a comprehensive range of high-quality, innovative products that undergo rigorous testing before launch . From LED lights , dash cameras , infota","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-se-130-watt-powerful-car-led-bulb-set-of-2-9005-6000k-years-warranty-112.jpg?v=1761549761","carxneo-pantherbeam-se-130-watt-powerful-car-led-bulb-set-of-2-9005-6000k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-se-130-watt-powerful-car-led-bulb-set-of-2-9005-6000k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam SE 130 Watt Powerful Car LED Bulb | Set of 2 | 9005 | 6000K | 2 Years Warranty","",""
"CarXNeo PantherBeam SE 130 Watt Powerful Car LED Bulb | Set of 2 | H8 | 6000K | 2 Years Warranty","PRZ-LEDBU-00030","CarXNeo PantherBeam 130 Watts Powerful Car LED Bulb | Set of 2 | H8 | 6000K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Wattage 130W Socket Type H8 Colour Temperature 6000K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years  CarXNeo – India's leading car accessories brand , offers a comprehensive range of high-quality, innovative products that undergo rigorous testing before launch . From LED lights , dash cameras , infotainme","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-se-130-watt-powerful-car-led-bulb-set-of-2-h8-6000k-years-warranty-696.jpg?v=1759137216","carxneo-pantherbeam-se-130-watt-powerful-car-led-bulb-set-of-2-h8-6000k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-se-130-watt-powerful-car-led-bulb-set-of-2-h8-6000k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam SE 130 Watt Powerful Car LED Bulb | Set of 2 | H8 | 6000K | 2 Years Warranty","",""
"CarXNeo PantherBeam SE 130 Watt Powerful Car LED Bulb | Set of 2 | H19 | 6000K | 2 Years Warranty","PRZ-LEDBU-00031","CarXNeo PantherBeam 130 Watts Powerful Car LED Bulb | Set of 2 | H19 | 6000K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Wattage 130W Socket Type H19 Colour Temperature 6000K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years  CarXNeo – India's leading car accessories brand , offers a comprehensive range of high-quality, innovative products that undergo rigorous testing before launch . From LED lights , dash cameras , infotain","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-se-130-watt-powerful-car-led-bulb-set-of-2-h19-6000k-years-warranty-789.jpg?v=1759137208","carxneo-pantherbeam-se-130-watt-powerful-car-led-bulb-set-of-2-h19-6000k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-se-130-watt-powerful-car-led-bulb-set-of-2-h19-6000k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam SE 130 Watt Powerful Car LED Bulb | Set of 2 | H19 | 6000K | 2 Years Warranty","",""
"CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | 9012 | 6000K | 2 Years Warranty","PRZ-LEDBU-00032","CarXNeo PantherBeam 260 Watts Powerful Car LED Bulb | Set of 2 | 9012 | 6000K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Wattage 260W Socket Type 9012 Colour Temperature 6000K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years  CarXNeo – India's leading car accessories brand , offers a comprehensive range of high-quality, innovative products that undergo rigorous testing before launch . From LED lights , dash cameras , infota","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-9012-6000k-years-warranty-536.jpg?v=1759137199","carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-9012-6000k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-9012-6000k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | 9012 | 6000K | 2 Years Warranty","",""
"CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | H8 | 6000K | 2 Years Warranty","PRZ-LEDBU-00033","CarXNeo PantherBeam 260 Watts Powerful Car LED Bulb | Set of 2 | H8 | 6000K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Wattage 260W Socket Type H8 Colour Temperature 6000K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years  CarXNeo – India's leading car accessories brand , offers a comprehensive range of high-quality, innovative products that undergo rigorous testing before launch . From LED lights , dash cameras , infotainme","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-h8-6000k-years-warranty-188.jpg?v=1759137190","carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-h8-6000k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-h8-6000k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | H8 | 6000K | 2 Years Warranty","",""
"CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | 9006 | 6000K | 2 Years Warranty","PRZ-LEDBU-00034","CarXNeo PantherBeam 260 Watts Powerful Car LED Bulb | Set of 2 | 9005 | 6000K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Wattage 260W Socket Type 9006 Colour Temperature 6000K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years  CarXNeo – India's leading car accessories brand , offers a comprehensive range of high-quality, innovative products that undergo rigorous testing before launch . From LED lights , dash cameras , infota","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-9006-6000k-years-warranty-505.jpg?v=1759137182","carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-9006-6000k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-9006-6000k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | 9006 | 6000K | 2 Years Warranty","",""
"CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | 9005 | 6000K | 2 Years Warranty","PRZ-LEDBU-00035","CarXNeo PantherBeam 260 Watts Powerful Car LED Bulb | Set of 2 | 9005 | 6000K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Wattage 260W Socket Type 9005 Colour Temperature 6000K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years  CarXNeo – India's leading car accessories brand , offers a comprehensive range of high-quality, innovative products that undergo rigorous testing before launch . From LED lights , dash cameras , infota","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-9005-6000k-years-warranty-144.jpg?v=1759137173","carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-9005-6000k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-9005-6000k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | 9005 | 6000K | 2 Years Warranty","",""
"CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | H7 | 6000K | 2 Years Warranty","PRZ-LEDBU-00036","CarXNeo PantherBeam 260 Watts Powerful Car LED Bulb | Set of 2 | H7 | 6000K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Wattage 260W Socket Type H7 Colour Temperature 6000K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years  CarXNeo – India's leading car accessories brand , offers a comprehensive range of high-quality, innovative products that undergo rigorous testing before launch . From LED lights , dash cameras , infotainme","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-h7-6000k-years-warranty-422.jpg?v=1759137165","carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-h7-6000k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-h7-6000k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | H7 | 6000K | 2 Years Warranty","",""
"CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | H19 | 6000K | 2 Years Warranty","PRZ-LEDBU-00037","CarXNeo PantherBeam 260 Watts Powerful Car LED Bulb | Set of 2 | H19 | 6000K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Wattage 260W Socket Type H19 Colour Temperature 6000K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years  CarXNeo – India's leading car accessories brand , offers a comprehensive range of high-quality, innovative products that undergo rigorous testing before launch . From LED lights , dash cameras , infotain","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-h19-6000k-years-warranty-195.jpg?v=1759137157","carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-h19-6000k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-h19-6000k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | H19 | 6000K | 2 Years Warranty","",""
"CarXNeo PantherBeam SE 130 Watt Powerful Car LED Bulb | Set of 2 | H1 | 6000K | 2 Years Warranty","PRZ-LEDBU-00038","CarXNeo PantherBeam 130 Watts Powerful Car LED Bulb | Set of 2 | H1 | 6000K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Wattage 130W Socket Type H1 Colour Temperature 6000K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years  CarXNeo – India's leading car accessories brand , offers a comprehensive range of high-quality, innovative products that undergo rigorous testing before launch . From LED lights , dash cameras , infotainme","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-se-130-watt-powerful-car-led-bulb-set-of-2-h1-6000k-years-warranty-714.jpg?v=1759137148","carxneo-pantherbeam-se-130-watt-powerful-car-led-bulb-set-of-2-h1-6000k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-se-130-watt-powerful-car-led-bulb-set-of-2-h1-6000k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam SE 130 Watt Powerful Car LED Bulb | Set of 2 | H1 | 6000K | 2 Years Warranty","",""
"CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | H1 | 6000K | 2 Years Warranty","PRZ-LEDBU-00039","CarXNeo PantherBeam 260 Watts Powerful Car LED Bulb | Set of 2 | H1 | 6000K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Wattage 260W Socket Type H1 Colour Temperature 6000K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years  CarXNeo – India's leading car accessories brand , offers a comprehensive range of high-quality, innovative products that undergo rigorous testing before launch . From LED lights , dash cameras , infotainme","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-h1-6000k-years-warranty-871.jpg?v=1759137139","carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-h1-6000k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-gold-260-watt-powerful-car-led-bulb-set-of-2-h1-6000k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam Gold 260 Watt Powerful Car LED Bulb | Set of 2 | H1 | 6000K | 2 Years Warranty","",""
"CarXNeo PantherBeam 200 Watt Powerful Car LED Bulb | Set of 2 | H27 | 4300K | 2 Years Warranty","PRZ-LEDBU-00040","CarXNeo PantherBeam 200 Watts Powerful Car LED Bulb | Set of 2 | H27 | 4300K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Socket Type H27 Colour Temperature 4300K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-h27-4300k-years-warranty-333.jpg?v=1759137128","carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-h27-4300k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-h27-4300k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam 200 Watt Powerful Car LED Bulb | Set of 2 | H27 | 4300K | 2 Years Warranty","","200cc"
"CarXNeo PantherBeam 200 Watt Powerful Car LED Bulb | Set of 2 | 9012 | 4300K | 2 Years Warranty","PRZ-LEDBU-00041","CarXNeo PantherBeam 200 Watts Powerful Car LED Bulb | Set of 2 | 9012 | 4300K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Socket Type 9012 Colour Temperature 4300K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-9012-4300k-years-warranty-599.jpg?v=1759137116","carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-9012-4300k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-9012-4300k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam 200 Watt Powerful Car LED Bulb | Set of 2 | 9012 | 4300K | 2 Years Warranty","","200cc"
"CarXNeo PantherBeam 200 Watt Powerful Car LED Bulb | Set of 2 | 9006 | 4300K | 2 Years Warranty","PRZ-LEDBU-00042","CarXNeo PantherBeam 200 Watts Powerful Car LED Bulb | Set of 2 | 9006 | 4300K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Socket Type 9006 Colour Temperature 4300K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-9006-4300k-years-warranty-535.jpg?v=1759137104","carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-9006-4300k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-9006-4300k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam 200 Watt Powerful Car LED Bulb | Set of 2 | 9006 | 4300K | 2 Years Warranty","","200cc"
"CarXNeo PantherBeam 200 Watt Powerful Car LED Bulb | Set of 2 | 9005 | 4300K | 2 Years Warranty","PRZ-LEDBU-00043","CarXNeo PantherBeam 200 Watts Powerful Car LED Bulb | Set of 2 | 9005 | 4300K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Socket Type 9005 Colour Temperature 4300K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-9005-4300k-years-warranty-260.jpg?v=1759137093","carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-9005-4300k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-9005-4300k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam 200 Watt Powerful Car LED Bulb | Set of 2 | 9005 | 4300K | 2 Years Warranty","","200cc"
"CarXNeo PantherBeam 200 Watt Powerful Car LED Bulb | Set of 2 | H8 | 4300K | 2 Years Warranty","PRZ-LEDBU-00044","CarXNeo PantherBeam 200 Watts Powerful Car LED Bulb | Set of 2 | H8 | 4300K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Socket Type H8 Colour Temperature 4300K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-h8-4300k-years-warranty-148.jpg?v=1759137081","carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-h8-4300k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-h8-4300k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam 200 Watt Powerful Car LED Bulb | Set of 2 | H8 | 4300K | 2 Years Warranty","","200cc"
"CarXNeo PantherBeam 200 Watt Powerful Car LED Bulb | Set of 2 | H4/H19 | 4300K | 2 Years Warranty","PRZ-LEDBU-00045","CarXNeo PantherBeam 200 Watts Powerful Car LED Bulb | Set of 2 | H4/H19 | 4300K Product Info Brand CarXNeo Package Includes 2 LED Bulbs, 1 Instruction Manual, 1 Warranty Card Socket Type H4/H19 Colour Temperature 4300K Material Aluminium + Copper Weight 0.5 Kg approx. Warranty 2 Years","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-h4-h19-4300k-years-warranty-529.jpg?v=1759137070","carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-h4-h19-4300k-2-years-warranty","https://eauto.co.in/products/carxneo-pantherbeam-200-watt-powerful-car-led-bulb-set-of-2-h4-h19-4300k-2-years-warranty","LED Bulb","","","","CarXNeo PantherBeam 200 Watt Powerful Car LED Bulb | Set of 2 | H4/H19 | 4300K | 2 Years Warranty","","200cc"
